luminance,contrast,saturation,sharpness,temperature,edge_density,entropy,image_id,image_path
0.3489629433410636,37.17945005716448,24.527684027165115,36.70033050187562,18.845510525469354,3.57050446966268,6.882020973822095,26,single_frames_img/000026/camera_front_blur/000026_india_2021-04-19T10:27:12.781551Z.jpg
0.43467369202324163,45.03296052900897,19.326715224662642,29.289322434584435,30.08398574457703,2.7689589071046634,7.189594048446605,62,single_frames_img/000062/camera_front_blur/000062_india_2021-04-18T15:38:09.999601Z.jpg
0.38791933630630177,41.692540530804045,25.451290889598084,18.506053127612436,35.67167883879506,1.5124002932466956,6.921424481506833,69,single_frames_img/000069/camera_front_blur/000069_india_2021-04-29T11:37:34.559908Z.jpg
0.4411525302309706,37.07233125980356,50.46503131448934,38.31561562590277,29.620560183071525,3.720219230193861,6.965781364422986,78,single_frames_img/000078/camera_front_blur/000078_india_2021-04-19T10:52:50.108248Z.jpg
0.4213436109382495,33.862346757466625,22.971848964526547,28.070003771219657,17.64530181621979,2.5958913337834004,6.993065599101741,87,single_frames_img/000087/camera_front_blur/000087_golf_2021-04-26T08:54:20.555335Z.jpg
0.36504767914714736,14.739328462805087,43.879023391650236,19.466606143326032,156.5654304080389,0.8851143978565565,4.94309869530742,105,single_frames_img/000105/camera_front_blur/000105_golf_2021-04-28T20:33:33.332509Z.jpg
0.3677832338545655,47.280170572314745,23.70746376610076,27.522553767997394,4.570452116772235,2.1072551227071523,6.664426201833258,127,single_frames_img/000127/camera_front_blur/000127_india_2021-04-15T11:30:27.670468Z.jpg
0.4151774033638587,44.82644613940184,18.142132228559813,18.963688776298664,35.64366459737349,1.3475245443072934,7.114527269932359,140,single_frames_img/000140/camera_front_blur/000140_india_2021-04-29T13:51:01.001101Z.jpg
0.3520230821728542,48.14136537809062,21.54632767968792,37.42002051123008,8.106006949190816,3.917159246956295,7.026818576076319,145,single_frames_img/000145/camera_front_blur/000145_india_2021-04-18T16:49:11.670153Z.jpg
0.30464953665450195,50.07334081206846,32.62491273561384,26.519493629124884,11.94276597852659,2.515379149373614,7.139415442816916,182,single_frames_img/000182/camera_front_blur/000182_golf_2021-04-26T09:02:03.996431Z.jpg
0.36068633966194746,40.53506245663979,32.975556981726264,19.052626658000342,54.52697107412769,1.6800270279859764,7.201618433520312,191,single_frames_img/000191/camera_front_blur/000191_india_2021-04-20T06:48:01.336595Z.jpg
0.4099803987942961,47.598250349486904,19.968243195295777,15.506905265576522,9.79893336998327,1.017253415777401,7.058901865214048,199,single_frames_img/000199/camera_front_blur/000199_india_2021-04-18T15:53:33.781066Z.jpg
0.37616105115358967,43.46324312080588,25.72421984679826,30.248308413096794,12.020741998345054,2.296125581123275,6.855338903626751,212,single_frames_img/000212/camera_front_blur/000212_golf_2021-04-22T05:24:18.666984Z.jpg
0.39368831793674425,57.64896253605201,18.269042695299614,35.135980070825894,11.986776795677013,2.948965077943399,7.1491532762810035,261,single_frames_img/000261/camera_front_blur/000261_india_2021-04-18T15:21:46.217690Z.jpg
0.4393795970337103,34.80579867162108,42.57000018220037,39.888050340896136,43.61051201471712,3.9055745400879163,6.989812787492799,267,single_frames_img/000267/camera_front_blur/000267_india_2021-04-28T08:39:47.114496Z.jpg
0.32792214696789257,46.68080006750347,22.439755089143926,28.040000764484862,8.084069278196983,2.4373428521837193,6.919133506307433,270,single_frames_img/000270/camera_front_blur/000270_india_2021-04-18T15:32:46.327894Z.jpg
0.4131103655875742,42.41067728398864,25.696585325390675,27.13165702602505,19.85828548709854,2.8011454409632455,6.923088610712372,280,single_frames_img/000280/camera_front_blur/000280_india_2021-04-29T13:05:48.219455Z.jpg
0.3907814314247459,43.54628030550898,39.859152164156775,47.499347176063985,14.237386131908114,6.228445816487791,7.230722400770431,294,single_frames_img/000294/camera_front_blur/000294_india_2021-04-24T11:51:41.338150Z.jpg
0.3373146172378319,39.61179886310374,72.89149380806438,21.33067028715445,2.6559623306232343,1.2436595471074254,6.700868452506755,298,single_frames_img/000298/camera_front_blur/000298_golf_2021-04-28T17:58:11.220516Z.jpg
0.3222391215099323,50.5488768740759,19.19754595285038,13.45122987642237,14.581144161961392,0.6693148451105093,6.914544207512822,303,single_frames_img/000303/camera_front_blur/000303_india_2021-04-18T16:41:07.328630Z.jpg
0.3969791056981745,37.05360751309779,19.00949803319499,25.942235051502397,13.164762172348551,1.5952966653497096,7.038587788269291,335,single_frames_img/000335/camera_front_blur/000335_golf_2021-04-26T09:02:27.996767Z.jpg
0.3864579948806398,36.40530820641391,18.347228588580066,14.99187626064127,28.236793830395655,1.0448855398117392,7.005111074243951,343,single_frames_img/000343/camera_front_blur/000343_india_2021-04-17T12:34:04.669454Z.jpg
0.3491535081900287,44.03868807550531,30.747940057038303,19.79904474230669,2.9378734170752554,1.6676475918865217,6.81403980169564,356,single_frames_img/000356/camera_front_blur/000356_india_2021-04-18T16:36:37.224007Z.jpg
0.3923892608170609,45.010965417118044,22.736056038120154,35.08675530323394,11.79012810546133,3.6851594444998503,7.014044852588077,383,single_frames_img/000383/camera_front_blur/000383_india_2021-04-29T13:16:07.663779Z.jpg
0.3872101514635973,44.59778727833062,42.91506238444661,53.48944471869556,6.536401954853795,6.410255411350891,7.291827403922659,389,single_frames_img/000389/camera_front_blur/000389_india_2021-04-19T08:34:08.438734Z.jpg
0.37792074661987296,48.590182502294105,56.12185872183566,37.53589202186561,4.6069927086627915,3.16558992642941,7.181690638684628,390,single_frames_img/000390/camera_front_blur/000390_golf_2021-04-27T08:57:02.893083Z.jpg
0.3545336363500299,42.795799264559236,20.73276696189519,35.169290631060136,10.242990338322551,4.3018693278149,6.705065717121851,394,single_frames_img/000394/camera_front_blur/000394_india_2021-05-01T09:29:06.781599Z.jpg
0.34565011149759906,45.090167708096786,20.592937650075566,22.92939614331462,13.339245864710257,2.375812469793097,7.115814562130808,403,single_frames_img/000403/camera_front_blur/000403_golf_2021-04-27T11:38:44.448957Z.jpg
0.3715055041433379,45.67789700489658,28.29254977905808,31.04536093004964,5.987472855709373,2.7987612532700172,6.985553887787365,404,single_frames_img/000404/camera_front_blur/000404_india_2021-04-18T16:07:20.328093Z.jpg
0.3958426544145287,47.4905742798649,28.344351261210118,27.204020178293415,17.635311994207157,2.537509301808195,7.369635492470825,407,single_frames_img/000407/camera_front_blur/000407_golf_2021-05-04T06:38:48.892049Z.jpg
0.3863796548339092,36.32221216271478,22.318597958588732,52.21388139501085,34.93350134595437,4.7934399237443515,6.8953180585615375,415,single_frames_img/000415/camera_front_blur/000415_india_2021-04-24T11:23:22.108777Z.jpg
0.3463313490792056,50.507575450761905,40.87107597947082,18.210442380121904,2.2608909506054142,1.1806314057813134,7.1256853500496415,429,single_frames_img/000429/camera_front_blur/000429_india_2021-04-26T08:12:59.224113Z.jpg
0.3460076919391549,39.147820791687394,45.22558227401401,36.74231306234938,0.28676628083579203,1.8743994580018566,6.455090521293672,432,single_frames_img/000432/camera_front_blur/000432_india_2021-04-25T18:08:23.333242Z.jpg
0.37815819327784816,44.63135369109773,22.987117954599505,19.306351453272303,6.429643435036823,1.3329137530590482,6.823979448040529,440,single_frames_img/000440/camera_front_blur/000440_india_2021-04-15T13:46:24.217642Z.jpg
0.345312954795807,41.514124366771,20.724789462681528,17.444694156790966,10.516323284920578,1.2913127344631035,6.876240365083369,446,single_frames_img/000446/camera_front_blur/000446_india_2021-04-15T11:24:44.331286Z.jpg
0.4328704264135402,44.02662659986152,25.104180012044402,48.36590495449672,42.842993623665365,6.467261950426157,7.0777206866796964,456,single_frames_img/000456/camera_front_blur/000456_india_2021-04-29T13:38:18.553816Z.jpg
0.3841317051615239,41.77180185141318,28.491228850373222,85.9860055531347,21.877039114200297,8.101867146205246,7.131165084012228,473,single_frames_img/000473/camera_front_blur/000473_india_2021-04-24T11:53:45.440356Z.jpg
0.37331391047339607,43.67631874664528,24.576719659803146,27.17186408190968,6.39256564104416,2.3825371017483565,6.885142812972686,489,single_frames_img/000489/camera_front_blur/000489_india_2021-04-15T07:16:50.113998Z.jpg
0.37112880112459556,41.18236314079458,29.510956115603257,25.978231011499712,5.764451620327331,2.778067726753151,6.9344704473983265,493,single_frames_img/000493/camera_front_blur/000493_india_2021-04-17T10:44:38.441090Z.jpg
0.3602314127045514,47.47259651317386,18.624275513805035,51.63889528231715,10.090768381182006,5.549533087586593,7.0634381731808,498,single_frames_img/000498/camera_front_blur/000498_india_2021-04-29T13:18:01.999116Z.jpg
0.40975564975320783,41.112616568368296,39.13405212177122,32.607687956205886,11.616409821314063,3.3005716296767957,7.2718946405943665,504,single_frames_img/000504/camera_front_blur/000504_golf_2021-04-27T08:53:27.222637Z.jpg
0.3681908794407438,45.57973178011654,23.912891682840947,25.99054895484991,18.09221974471531,2.501654786883108,6.895526878720853,511,single_frames_img/000511/camera_front_blur/000511_india_2021-04-18T15:23:39.886026Z.jpg
0.35633537845253715,41.30137390832633,23.853404701536622,25.865618958614228,27.166856647464797,2.9777892958243513,6.9079651945934595,532,single_frames_img/000532/camera_front_blur/000532_india_2021-04-29T13:24:24.105857Z.jpg
0.34801982845788465,46.93813077225029,20.614499864788147,16.719584525614007,11.685221135787785,1.0881371498876111,7.082789210254958,544,single_frames_img/000544/camera_front_blur/000544_golf_2021-04-27T11:49:37.226578Z.jpg
0.3269551659990123,43.5438759202792,19.702099403725327,12.890326646899526,13.727761550678864,0.5812832995143881,6.728844869836636,546,single_frames_img/000546/camera_front_blur/000546_india_2021-04-14T09:37:41.004692Z.jpg
