luminance,contrast,saturation,sharpness,temperature,edge_density,entropy,image_id,image_path
0.4101811647014599,37.973177229026234,25.60273367676504,22.73824759072739,40.6417972724181,1.9859672154413852,6.726662682841286,7,single_frames_img/000007/camera_front_blur/000007_india_2021-04-29T10:46:42.106043Z.jpg
0.36128359161786555,44.70654720339443,22.259183737562427,33.73376031349209,12.182974498516215,3.4943632960238125,6.810303810760104,13,single_frames_img/000013/camera_front_blur/000013_india_2021-04-15T11:36:01.776342Z.jpg
0.38028205068035764,47.968236995631976,22.096338923368442,19.04835632929278,13.200564672076464,1.298893228667214,6.8977310659872115,18,single_frames_img/000018/camera_front_blur/000018_india_2021-04-18T15:47:42.108831Z.jpg
0.37549818497221904,43.958620007019846,84.79232970019409,36.75206533704025,1.3117044042717965,2.175938068177459,6.819371901040555,23,single_frames_img/000023/camera_front_blur/000023_golf_2021-04-28T17:57:05.219581Z.jpg
0.37861614891677836,41.48036857444571,28.16433969628158,82.3361728613451,12.382020307897898,7.558914248835835,6.989255271100455,50,single_frames_img/000050/camera_front_blur/000050_india_2021-04-29T13:19:28.000600Z.jpg
0.3725131299902029,42.32241480261469,30.751245795007325,13.994473573758333,9.729447575520625,0.9523607174091492,6.536866245870805,85,single_frames_img/000085/camera_front_blur/000085_india_2021-04-15T16:13:32.335808Z.jpg
0.4569165985624635,40.80143334809021,37.91199470564092,44.96826223053946,27.677404018399063,6.16229989125515,7.188520208202254,96,single_frames_img/000096/camera_front_blur/000096_india_2021-04-19T10:48:43.670665Z.jpg
0.45010367699142934,32.85558331378978,28.39583832786093,25.094542923097322,19.64784617687001,2.405431416905125,6.978349046768693,99,single_frames_img/000099/camera_front_blur/000099_india_2021-04-28T07:53:58.336272Z.jpg
0.42284133649854294,44.739185968814986,59.43619487000483,35.39499337241841,22.241568228390637,3.6202056131138236,7.247129187367407,113,single_frames_img/000113/camera_front_blur/000113_golf_2021-04-26T06:31:35.217603Z.jpg
0.4186203171497289,46.093762654170206,21.572270494664405,29.35493038885376,19.266904364631543,2.5589058580294743,7.009157155610879,151,single_frames_img/000151/camera_front_blur/000151_india_2021-04-29T13:40:53.223414Z.jpg
