,image_id,pose_x,pose_y,pose_yaw,pose_pitch,pose_roll,speed_var,mean_jerk,max_jerk,st_jerk,mean_angular_acc,max_angular_acc,st_angular_acc,mean_lateral_acc,max_lateral_acc,st_lateral_acc
3,000003,12.286498909641475,-0.02267072089341511,0.03185901869796919,0.0041224912203856635,0.0035374847958865242,0.14384645151057487,0.11914929115745701,2.305954878635637,0.7231845183375343,-0.17761826727735883,3.9271141028838,1.7179381270513792,-1.132755941029286,-0.9425109188235523,0.15267792912280057
16,000016,21.607342701146727,-0.06622315695290334,-0.003939640125455692,0.0015607695518043971,-0.0031995353406668926,0.3330835564555237,0.11171654772434517,4.604418411442049,1.6517884172024548,-0.3619095648516514,6.322716157701829,2.9659296257266416,0.18791137676787245,1.182961552417313,0.44715911744723746
38,000038,59.362990328473735,-0.23032602840088665,-0.005404978915361598,-0.001575601776080677,0.00019296454969073898,0.04540580330234669,0.4314039130008421,17.180654548814584,4.7987435565224486,-1.2109829210984713,40.09364426159237,10.372527408674172,0.5994989822747824,6.95317562945653,4.123465852001652
46,000046,3.1503260941103117,0.009883469231847714,-0.0026717778401122174,-0.007516218722342759,0.0020721582445830467,1.3520629117813594,-0.031876628894068886,3.242132245147493,1.2142153092770944,-0.2500012641463043,7.847203624508386,2.8818809384344712,1.183298262039825,3.6422917854091383,1.135426146356041
55,000055,18.039079579525104,0.04877882359543053,-0.3231662487981004,-0.007775061247884686,-0.012610355159318009,0.02829576233284261,0.14741797572156387,2.686798311548138,0.8412034568376843,-0.07169994923025853,4.270740365253511,1.9602410952175624,3.6062125101077767,5.732735740366328,1.10936121713539
58,000058,42.50976624582582,-0.07959264529067334,-0.20531061569590559,0.00256340384389476,-0.007964727019332705,0.013906858893852935,0.23976186495948107,25.406158302442087,5.743534622941631,0.24765769597479767,70.28270596341186,20.288557088598342,28.69309386863396,39.25006108142675,7.811860624057054
63,000063,71.17691855646318,-0.6148003128697205,0.03926967672802719,0.009112645559272424,-0.008076173868815114,0.06103675159853259,-0.27592286145873185,14.782651936927605,5.375131890255955,0.3449810771250073,25.669140470806035,8.393457390032024,2.3945875206168754,9.718885364351275,4.738987149527377
64,000064,44.48676248200255,0.11280454465264048,-0.061471635661942005,-0.000536417966392647,-0.004146302182963539,0.0017612437934110055,0.011540397889598906,12.559270879397328,4.033158090179911,-0.023095783045998384,22.649619210447693,9.213046163846345,4.52427403575823,9.647522362684576,2.19003206700616
80,000080,33.89429451557748,0.09276407896067992,-0.16838763902229453,-0.009319276813155215,0.009201885353449778,0.005536286043560327,0.16451130974253741,10.976533329688692,3.0941778529816713,-0.23462734240568323,19.11697005380342,8.11197980764681,22.249571670509653,27.640957455023173,3.8057601352924095
89,000089,11.598225924508434,-0.13126697399918016,-0.0012429931258818266,0.005682189356271452,0.017165160588955328,0.07783016634452251,0.0026811849643029353,0.4980318899901047,0.2953294302045495,0.026639784435917926,1.6620441135584367,0.6872673051401511,-0.01559816174364098,0.07727767650300285,0.04213288805034941
110,000110,25.034246071105013,0.20797657243467094,-0.014541983790911516,-0.008155121502583445,-0.05438294223144781,0.9497568950382966,0.4219749988053607,23.507085080980165,7.547431551974746,0.4803279307860578,72.94244597362011,20.4937325283137,-6.456464783695996,6.6527824986485,9.351497816638352
118,000118,5.565980035306021,-0.006646165936944413,-0.021578385007036526,-0.0034950989488607516,0.00178653199021656,0.7505291403803708,0.0997068976128917,1.6450785068265412,0.6741106670135909,0.024692100280015252,3.8023586714706514,1.3381695292976743,1.7507562195472184,3.917871460642241,1.1108780359901902
122,000122,64.97332133358854,-0.20907652551183972,0.008340456914574305,0.0036164598849530104,0.007674458769204862,0.013386910002251277,0.06208804586989192,8.282105266338139,2.8622656999104366,-0.19488121018294052,29.213871573978253,9.366842833921181,-0.5882132194162498,4.968529585410966,3.0870236458988454
183,000183,-0.036858793970633505,-0.009275396600233477,0.00022093382899648575,-5.335623187424447e-05,0.00011871413535331337,7.375011422820962e-07,-0.0010590566506269753,0.09465089946107395,0.03905044991728489,0.01805536763544966,2.3841807343916916,0.525945176733693,1.3824900391231693e-05,0.00028004220733323775,0.00017836920818926503
188,000188,4.611527967437311,-0.04992251553199079,-0.6860415775592068,0.0026013387823701295,-0.0013715342851110047,0.026754255537459293,0.11359418754720486,3.5520832527746196,0.7320252850366734,-0.39061681309168306,3.5966457409830066,1.668577887380977,0.8408280000257581,2.9907142983391326,0.8106411051853392
195,000195,0.0026325334317615205,-0.008953073895447878,-0.00016136679256582162,-0.00021476437605683025,0.00018247280045075164,6.636789982564701e-08,-0.0009075117467803273,0.34542644740812983,0.08301347687532798,0.09302155090305506,4.1105865985571794,0.763230691419765,-2.883885457070002e-05,0.00024206810501999608,0.0001874059846626365
196,000196,50.03877990835106,0.4844526178228503,-0.07845652812354556,-0.013872785661764926,0.013261836901258445,0.094061197531521,-0.13598586808805668,3.9967238206841174,1.264892894310964,-0.19113625099131884,9.40690465222067,3.7256559437049277,-4.496645424533188,5.61299727764868,4.025329618798806
211,000211,70.25580643433621,0.2832918674225317,-0.06103386569837514,0.004151520027344958,0.01801373792937021,0.39810993408808104,0.07402303617757183,20.436850298830585,5.095148021508668,-0.8192253958745195,43.01908731444856,16.424657352683884,6.983062929900725,16.67645193342058,3.670338693249732
224,000224,20.710846276219936,-0.13058908825968346,-0.020904027029519493,0.0027793899275932975,-0.004519645665379341,0.19257383937584163,-0.1675675319239719,5.305508321374674,1.3952760506037796,-0.3149028380238453,6.391537669800716,2.1335576720899287,0.3515070850873173,1.496577613373072,1.0081658509930198
227,000227,77.3314431112882,-0.35454867664105794,-0.061064586777969186,0.0008299650880473506,0.01150349240620208,0.053505537610764174,-0.14860024066371263,14.462922934077913,4.621487679434449,-1.0559639408646997,30.82197879177863,12.66259501190976,-18.726596138397735,7.938529352782537,15.130261250458782
235,000235,74.36747961258797,0.13130206443172035,-0.06029481141243607,0.0016326007473472061,0.005763903654839704,0.9799993181904786,-0.2596910304777867,11.556931305874322,3.042128459842527,-0.6267907571207385,22.56116278154576,6.556201542509697,-5.6529723939625915,9.171319958198522,11.153182154993459
251,000251,14.747043319648125,-0.10263344946641804,0.18789746254168127,0.0023441880569508963,-0.00300902083067523,0.14564105998855062,-0.008414096788017878,2.422947077270281,1.1488846250864897,0.30384095853264037,6.217854512798114,2.525999535308988,-11.197735695943878,-9.237553556743192,0.9016888161311225
253,000253,11.486856203305157,0.030312281836821588,0.0046855628725045225,-0.00042163105653301465,-0.00826210607963281,0.15974496883746286,0.20197858711140532,2.5645149015488315,1.1271975397215401,0.16735093004461096,6.378068111801988,2.613149758748123,-0.05722133547923023,0.5804957618774299,0.34040627375097005
260,000260,74.35947573417054,0.16024985657070293,-0.004653627955959875,0.001894600822465128,-0.0037365471048160263,0.09124844134556374,-0.1566688652214539,5.181214387177394,1.8805296383512073,0.17122511616482827,17.991473503901567,5.962520234380512,5.157737250211217,10.77468459136107,1.7519067213652302
265,000265,18.73362264603773,0.11582380315570054,0.009333274816975176,-0.005641341147967071,-0.0014835340946856247,0.08119925446298103,0.0030188705463949027,2.000146103161244,0.6713031936548532,-0.044829577729608494,3.1242223615183984,1.2818750097246883,-0.04127303029167816,0.16846747814770954,0.12391541135267291
283,000283,54.868962720878926,-0.17009207008113553,0.01223006183106764,0.0078085354883318065,0.006285865367473458,0.08602414479715975,0.031613883473721335,5.241184910767881,1.5884385198558977,0.35955243586963287,9.315569628989175,3.953583212614679,0.5731690435427179,3.3773551579839376,1.955182255190507
326,000326,14.079805271491871,0.16000121274872295,-0.8158942377730121,-0.017329580032704527,0.004171076065491103,0.020710760340225377,0.20027642933072604,3.2291063671817426,0.9045034033648783,0.08618324822659967,4.816246949627135,2.3506524408566647,9.472559239628705,15.190429116350893,2.074564303720296
346,000346,48.10484750156776,-0.26284430620677735,-0.012174119340430636,0.0056128600414469465,0.007169764989540254,0.08459627144896736,-0.2613592295918762,11.096099360237654,3.251116975249146,-0.3950761684543837,24.880924786074864,8.613400282995299,-7.885395098100329,4.569347693645672,8.8623039008174
353,000353,46.84587565144519,-0.45171630568193955,0.02123790687169778,0.011190715169820138,0.0023459882649751428,0.027940278493776026,0.07516425905488318,10.654422094370782,3.5793280128491736,1.2948649197928854,42.2260911364912,9.469895361894782,4.016779202905824,12.946092364874326,4.40433283301581
359,000359,27.32012001285757,-0.20399644350915866,0.04472853560753333,0.0075976416836283514,-0.004428534174119058,0.03253913960679277,-0.02632933427413436,4.200579625927926,1.8513311691895635,0.09483039985668079,6.77769122534241,3.071392799997209,0.772458144432046,5.615558778840643,2.34415274676291
375,000375,0.10259077175405061,0.06527373812583072,1.5025482508932632e-05,-5.617715341064953e-05,-4.588309073079933e-05,1.2518468825881128e-06,0.00021457678592025903,0.4942617616110668,0.18827038378523422,-0.10199302031727668,1.2059666617006508,0.8716481610755482,-0.0005474872147672865,0.0023007417467964695,0.0015946982354697605
384,000384,0.029283669720452585,-0.016190091861248992,-0.0004209649083082891,-0.002229188613227764,-7.069916452875897e-05,0.01923881781265283,0.1900835869620524,3.9071891178530067,0.725256547957312,-0.03330952740924471,4.152830480725554,0.993829043355652,-0.004226283427378959,0.0008842139545991239,0.009674138245311074
387,000387,34.46863191259086,0.07509554356803864,-0.0071205709132536234,-0.0029042803838470925,-0.012146142207828742,0.037365201584711766,-0.6397765441651247,21.976529299587718,7.930137867434711,-0.33493851935395536,66.17394254437592,15.883465336138336,-26.16961136343381,-6.034646274473238,7.916436880694823
391,000391,36.05076614584326,-0.09968017609755994,-0.06649076125385872,-0.0013417607880406427,-0.011150337813963905,0.007337551224406688,-0.5501541312063999,24.82226761511994,7.210175535049475,-0.8355028280008279,41.81521990533129,13.9251736098214,7.259790874237786,15.061866270522888,5.078783014213791
398,000398,57.82664871659908,-0.49164709364439585,0.3667718150944131,0.01283308881868228,0.007545620112306456,0.014036827462668875,-0.1234776263796937,2.3449334287168653,1.408185182790207,-0.04609945576264176,7.599705266176585,3.7859611015312398,-46.72292820552234,-37.47277102634019,5.277585105585285
401,000401,32.77220821723519,0.18361238818163148,0.71392286666432,-0.0017080113626764168,-0.013021266704121444,0.0159270468458821,0.369734177910914,12.799160276942686,3.9244125707709907,2.3745087060277816,41.65304057596544,14.58228603846341,-15.754425001733692,27.540466963209653,26.632028537645734
422,000422,3.068786547516483,-0.02338132319550789,-0.02012442390352368,-0.004236355381616997,0.0018177799585268118,1.3596223995291397e-05,0.012987192243886697,2.2057854005734523,0.5817457663625244,-0.05592425648779471,3.7891471753848425,1.297939659371492,-2.7279479156407213e-05,0.0003790710131402194,0.00011968611081336313
443,000443,34.18667827520856,-0.15863102467900417,0.10793512923251153,0.0018582738077342052,-0.009881513682642885,0.12852336174823928,0.287762541569248,3.1021977689495497,1.3427716546460426,1.117647888231352,10.74118466189714,4.416795414470296,2.856970526547396,19.308097622538973,13.65719187294595
452,000452,0.00634549717167664,-0.00687726935554233,-2.9280517899517306e-05,-0.00031798089802166066,0.0001348608810710741,1.0707144122677586e-05,0.07070153850912227,2.7715160567448542,0.37401661646252166,-0.0031874366067902687,2.2602003674713664,0.7159901525628385,-4.533673211656279e-05,0.001049089199161808,0.0004991733677656328
462,000462,72.91911112409458,0.051649777900576885,-0.00804289670540352,-0.003251502160560481,-0.0006720889911488688,0.21140373423575884,-0.6045644861612277,25.794135996894678,6.917165045663254,-0.5126832271478716,37.908358441248296,11.995975757441652,8.278229644762042,22.693765087678848,11.52669277133911
465,000465,53.31226603519174,-0.18985332642603225,-0.06376855698629212,-0.0008759683026993841,0.009416322099169934,0.02595792404226167,0.18100174292585025,16.729621544958537,4.874818903604031,-0.18564558509820017,56.85835411003755,12.326785767843413,-0.10796197338566017,10.702156262920106,7.111238759817294
478,000478,77.81802855402455,-0.5395191327284344,0.008018645736106294,0.010637372067579772,-0.013134532722198411,0.00702000460253473,-0.09481679175995077,10.996913770615237,2.8179419463253876,0.10283938596578136,21.16749005101713,8.17979337770532,-0.028693080854355287,5.809459009497068,2.3927457723290315
483,000483,-0.0029221261769154026,-0.018549114592811954,0.0009651960048619452,-0.00011024822027457907,0.00020172483867604807,4.310335505426139e-07,0.009908653647601755,0.6704648803085245,0.16467713039428175,0.02787281483802458,2.7613582624446367,0.6203483554085568,-2.4440720258777272e-05,0.000271254113813015,0.00015493468701254258
503,000503,6.222764604233487,0.017986284248561774,0.0035221045101759122,-0.008995437186955953,-0.0046728628764412675,0.0192398877388983,0.17044708257837998,9.70134557309839,1.6784393483903928,0.11179615305955665,9.713003659821496,2.709417612894201,0.003190620405763003,0.041339001781201534,0.01105238714981207
507,000507,51.8555061192756,0.3833257261095862,0.27783346726564906,-0.009718406724274547,0.015150982031273264,0.1371778550065272,-0.3620228148981102,7.732614796522607,2.2275507550738123,-0.5234174914438298,25.365265316203008,6.30188800893739,-13.565731912924877,-0.45824639234516806,17.143249443162258
539,000539,3.482195168621956,-0.020333812029495506,0.007060191140146089,-0.003778617246521897,0.0005578997127328962,0.11324764367339514,-0.00605722802680533,0.7450595767499373,0.2564426021836107,-0.03275039776324227,1.940164482409898,0.8286618276406765,-0.06874081163026903,0.0005790943187571555,0.061029094850338333
548,000548,22.99718403391038,0.04233831060162161,0.0003333051098735688,-0.0020760245539795316,-0.017214911780023885,0.1956447229150655,-0.09430129901223466,1.8087592695901649,0.6824357131334151,-0.03538625839747719,4.524317774504293,1.4198194336513252,-0.04317615404092907,0.206781084380962,0.12347728536701112
563,000563,18.67754631655355,0.0022903689086327802,0.0025007776531175132,-0.00011199816705444236,-0.0020490769005199047,0.0369015466854178,0.1111575208957196,2.317750688689181,0.8253336260166713,0.10763863819042861,9.021257227209082,2.2715302189432456,-0.08805700689836365,0.21961592316434386,0.1641368325288327
567,000567,43.70849760179538,-0.13053464092349948,0.021179375735802926,0.008813608034049727,-0.026382711940540798,0.0017429947876170893,-0.1756784429925615,8.959027005724169,3.1491924892287435,-0.4970803050973268,26.064323273048107,10.29928875159601,-1.7735432703287324,1.5860972412141314,1.8230933061052812
579,000579,47.311299901535875,-0.36156972036283636,0.08067292350370298,0.009363415733888162,-0.0219928004081277,0.011768163469779224,0.2426950740583971,12.521546963000553,3.8809721818115226,0.4235961267970213,23.970929748614722,10.66856509486585,-6.117712072086402,2.9753574745114157,5.10843591254657
586,000586,58.18355393886829,-0.04187569081548993,-0.06529891501464852,-0.005910186019433128,-0.014402037190023772,0.0023099178726285014,0.04010760693736491,6.075210348014833,2.023634959554683,-0.05478972840014284,18.924753709875795,5.671475766660964,13.895156925365866,22.783166091400286,5.4192229272855235
595,000595,0.0063702936263975015,-0.001050628399638013,0.0001752850553960609,-4.1788197980930004e-05,-0.00012338286394350488,8.904553468244982e-08,-0.008024048982985182,0.1767047195822092,0.10099234665833903,0.06248516889249284,2.219441874027807,0.6381534336100467,2.2197931036685554e-05,0.00022742928482641177,8.91162854598916e-05
616,000616,39.34728618873511,0.09842185316967024,-0.6165919104182401,0.0010262873850222752,-0.029250169257230636,0.5396363961290397,-0.2219841884071579,8.747799997410082,3.481020249033044,-1.2608135059068717,19.92846533650552,10.817456876796786,108.00202407992214,135.7345779418355,27.625600024475748
626,000626,22.322496130228256,0.0799561623932027,0.06250986695662206,0.0021386395528136797,0.001361529719953699,0.0807697654845647,0.029556759785030147,5.083791763149423,1.5167144998551267,0.5937558740655362,18.696977717627014,6.180069748135131,-6.073202289302608,7.360424193442203,7.1756930824581175
637,000637,45.12885282354503,-0.06823220441069788,-0.010234109782979674,0.00022482070116530367,-0.007816530927978127,0.006018795067080915,0.26685105113170815,7.16697977066157,2.1882093787993577,0.43391150024293024,22.86738477495153,6.052386513448712,3.450444135817629,9.628132848807926,4.196539355164879
639,000639,3.2562757086305005,-0.02259045010496328,-0.012210994594814022,0.005515101394053827,-0.011144982985461531,0.011439313487230646,-0.01495607123615016,5.644896530231366,1.0123963915375094,0.11312271111365697,5.4722384514449995,1.1656245945038786,0.06477886081633723,0.13603623345245594,0.05072812263162029
643,000643,67.69504329300116,-0.13856064556266673,-0.031199069734652474,0.007226533342161291,-0.008461879061791418,1.0306326741583087,0.06284490181802625,5.683380867095947,2.0422111103929224,0.15701570778764834,15.811350877208016,5.173278005428907,13.073546275360805,17.108942612659632,3.7355255580273705
647,000647,62.61809566299403,0.14937741171621124,-0.03482413900694932,-0.0032575375712886804,-0.010776410162799536,0.007338506564031927,-0.03212066785481746,5.609386055896003,2.1976514977519765,0.781359639311995,17.022902863662857,5.30720779805344,24.19956845594387,36.485740473555516,13.572308253381445
649,000649,48.34833996017183,0.42985339963583635,-0.0012743953689571426,-0.009085436826246972,-6.532633418066414e-05,0.007986007609090925,0.01598087998495833,4.753165026108678,1.3659459408213088,0.3646200639518118,10.276202537783961,3.3898609841112073,-5.732454810432401,-0.5112029550583237,3.206993993558062
650,000650,47.309195997214154,-0.3514086303546715,0.09924626431269275,0.0058475894649368644,0.056461721718667875,0.0024949614335883306,-0.0005350324220132662,8.192540707258166,3.2946578294740947,-0.16618372324960984,25.43943228420942,9.910754347505106,-35.64825425942105,4.622471775537837,21.58063000914588
651,000651,43.62809193411035,-0.2167832297920796,0.05049910850630795,0.003344768597586782,0.016859113814190536,0.40268015038046684,0.019817494063074915,8.31622422434026,2.8684756155353814,-0.1417292108671667,12.678296422245287,6.08134554517978,-6.009653614240832,3.396354062799723,6.354923571300833
701,000701,57.74779895618762,-0.08634775210748988,0.0012304820189813787,-0.004044481214267652,0.0014181419364463833,0.12295743044632429,0.03222191021365696,5.112003269429544,1.8832902346650788,-0.4773444571333603,9.412087510059115,4.381275189257271,-2.2362281368770183,0.7911774620264052,3.1527215007153613
704,000704,-0.003687050942483208,-0.02304743900098866,0.0003164404287748455,0.00013322923735350605,-0.0002240249602293769,5.279965112214205e-07,-0.0020319935212482995,0.5909011315322565,0.17251743486985122,0.05431939611575258,3.6214074164335894,0.7776776291465496,-3.8072527851713765e-05,0.000203229100357235,0.00011518382241175733
