,image_id,time,country_code,weather,road_type,road_condition,time_of_day,num_vehicles,longitude,latitude,solar_angle_elevation
15001,015001,1606134693.221672,1,2,0,0,0,16,7.004525652830729,50.93460957465701,16.747468282287997
15002,015002,1589960385.105983,4,0,0,0,0,5,15.232245283722023,59.28430657708034,37.597769778432735
15003,015003,1619425508.669039,0,2,0,0,0,31,21.07877463454241,52.173998558654205,43.824027051885956
15004,015004,1595062917.001542,2,2,0,0,0,23,9.1910484127182,45.49405012732209,50.90752610920415
15005,015005,1623060887.780801,0,0,0,0,0,29,18.64734244914787,54.34490107559165,57.98133583497347
15006,015006,1621098103.017767,0,2,0,0,0,22,18.61045593249004,54.4084688813514,12.877082787831512
15007,015007,1585653106.216155,1,0,0,0,0,25,11.608519487975425,48.137151997066866,46.466693440288736
15008,015008,1589969487.44454,4,0,0,0,0,14,15.21288671032907,59.26705075394846,50.12915137330079
15009,015009,1597742650.551248,2,4,0,0,0,40,12.485977453946242,41.812145232684166,52.42274510771906
15010,015010,1589880400.774863,4,2,0,0,0,38,15.20436020332936,59.2899194869982,47.569280601363204
15011,015011,1621098840.997148,0,2,0,0,0,28,18.570998075459453,54.43739692321782,11.11143326625347
15012,015012,1589188075.999822,1,4,0,0,0,4,11.630638283383018,48.17757683360542,50.981809203391485
15013,015013,1619684487.554528,0,4,0,0,0,4,21.133959775718377,52.20547350688652,44.3011889611702
15014,015014,1622659013.217605,0,0,0,0,0,13,18.5723321053097,54.43216123917945,3.4184214600279006
15015,015015,1586334524.22723,1,0,0,0,0,8,11.575969797720846,48.14542809540119,36.311384641896105
15016,015016,1590660009.99467,4,2,0,0,0,9,13.00743132662617,55.602352054083354,53.92077935324986
15017,015017,1586336900.886591,1,0,0,0,0,43,11.513099100014283,48.158786743438775,41.291611426835026
15018,015018,1589816298.775765,4,4,0,0,0,18,15.223903871197201,59.27050435982211,26.86482472625311
15019,015019,1602841373.772518,1,4,0,0,0,12,8.671518437376768,50.127150296540194,27.567422348168847
15020,015020,1619611420.109838,0,0,0,0,0,14,21.076892161877947,52.22151271912307,48.221101432590096
15021,015021,1589898565.558981,4,4,0,0,0,35,15.223593326920845,59.26709457277909,35.58900072480723
15022,015022,1618962564.442261,0,3,0,1,2,1,19.95746584871908,50.0126016230951,-25.89914356800614
15023,015023,1590684917.223716,4,2,0,0,0,9,13.021998935184984,55.59544966138567,19.258015027719836
15024,015024,1590564520.335864,4,2,0,0,0,19,13.019788327566003,55.580863906839326,37.50954031447946
15025,015025,1590578902.781983,4,4,0,0,0,10,13.012169444887084,55.60038363395611,55.63682861853713
15026,015026,1588064625.105997,1,4,0,0,0,20,11.584299289601937,48.14383495054644,47.22634927338679
15027,015027,1585210515.004472,1,2,0,0,0,15,11.528540222655597,48.17287707087415,29.731697318897545
15028,015028,1622586432.32836,0,4,0,0,2,4,18.638043092660702,54.351293236551825,-13.244857802084667
15029,015029,1597141987.001488,2,0,0,0,0,37,12.478670186249868,41.82645966217874,61.609257765219766
15030,015030,1588921025.77599,4,2,0,0,0,4,17.63890708613683,59.85689143053389,31.145391126932466
15031,015031,1588921558.217194,4,2,0,0,0,0,17.638257766779297,59.8603965408136,32.15845668960393
15032,015032,1614064128.002074,5,0,0,0,0,4,5.427268175868693,43.53289059616257,6.96361914847617
15033,015033,1588921285.779857,4,2,0,0,0,1,17.64115638700455,59.855658093907834,31.615920535419512
15034,015034,1620072558.995086,0,3,0,0,2,2,21.03110571892964,52.24710508372442,-14.825628205996182
15035,015035,1619691088.883804,0,4,0,0,0,9,20.980787858510684,52.21071114357385,52.26591597644515
15036,015036,1619680693.105353,0,4,0,0,0,8,21.068363894405625,52.24510975029157,36.21645471437391
15037,015037,1588928084.666006,1,2,0,0,0,16,11.573329378025859,48.171040325381604,48.59770989372931
15038,015038,1602232370.219322,1,6,0,1,0,23,8.646938731096867,50.11541951330924,23.568730196958654
15039,015039,1595340489.772497,2,0,0,0,0,10,9.181666553968352,45.495469133417764,48.89251531587632
15040,015040,1589193960.443147,1,6,0,0,0,48,11.572759674136416,48.10752072439467,59.67334921766437
