,image_id,pose_x,pose_y,pose_yaw,pose_pitch,pose_roll,speed_var,mean_jerk,max_jerk,st_jerk,mean_angular_acc,max_angular_acc,st_angular_acc,mean_lateral_acc,max_lateral_acc,st_lateral_acc
0,000000,38.75848420130246,-0.29128312629671554,0.005112660833442529,-0.0019161486061303832,-0.00198167256794722,0.01463441592633727,-0.05266615904680541,12.104333755382106,3.0989686108542993,0.15918937344778786,30.28905329814626,8.191550970411091,1.2002474613454617,7.135908263405474,2.15887515791336
9,000009,0.6635886331591788,0.007549745379378136,-0.0004293766886063863,-0.0015874189383082954,0.0010764976470985783,2.419791110951053e-07,0.011637349419833826,0.3868819837888908,0.12157007296296375,-0.022938332007378354,1.268265071516306,0.5661472723040141,7.0479166276687784e-06,0.000456793292530317,0.000230924650023175
22,000022,10.86098219886282,0.01896629692200169,0.25448034236485073,0.004945349867976842,0.011031332508310572,0.09773903280573194,-0.14587429009300423,5.739675389955312,1.563995056728913,0.0020158023171403237,14.721696653813142,3.2945286090553854,-15.476826289235078,-10.517620243595983,2.4862381554962463
47,000047,92.48544650684232,-0.3989541455032847,-0.001305011247251271,0.00862378051514904,0.0037944932103025513,1.1850022411379657,0.6959241403963964,25.67039346991558,5.160547994286591,-0.4285823646232453,18.49456826947641,8.291663844972721,-0.6707547761369539,5.7476881792062295,3.705282934942476
54,000054,30.306654757744052,-0.14580187989923352,0.055120628594175484,-0.0040806231531407096,0.0017469465696004947,0.37437383589123546,-0.10439302418370569,6.135284761985828,2.5706387949364746,0.5685018676474276,30.824758694849233,7.245721647054004,-14.141354409884393,-5.95212272466886,3.009225992147719
73,000073,17.82136263859304,0.13722444571156045,0.03585727047561336,-0.007991508440354598,-0.0007211096719846055,0.17137546247913749,0.0463101719530467,2.0975313850819703,0.8098597590300023,-0.12358386936427544,5.5094981003821735,1.9490630548397643,0.44244535867445217,0.9102724848882444,0.24805733683459635
86,000086,0.09521464327579435,-0.11465425558047705,-0.0002605845086924121,-6.951286983536835e-05,0.00013749038907512567,8.230071297819113e-08,-0.001743195004250857,0.13790726208859996,0.05283849810248499,0.013187579703748982,2.3693195130725186,0.6596333520329333,-3.7614901675064585e-05,0.00037699388781261563,0.00018938817784357157
92,000092,57.56609060347882,-0.4455761295751214,0.07407542625760116,0.012363463035964327,0.008841008415972917,0.06627011216530958,0.3417252798406378,14.833251907923866,2.7295924768852835,0.7708265625385661,29.138317069660488,8.492755964837269,-12.989169695095319,5.989221888621686,10.589259128636984
97,000097,36.647342068145036,-0.2402389867985003,-0.03195931506976895,0.004061507657082359,-0.0032136550072576256,0.0018486102049598266,-0.013219929705892988,5.268290345679037,1.4985532916292577,-0.11340305364739996,8.89740389363117,3.144396988228074,11.493627268795315,16.517691889832353,5.025528626942669
112,000112,48.08683891791007,-0.19465839799733892,0.1400541034866606,-0.0008388093670290072,-0.007561857463898884,0.011960868265039531,-0.21597691181872194,19.37754968879295,7.365805508203559,-0.4776190822388184,66.43053484259333,15.644975879043578,-12.268587342572728,1.4623368333198778,8.307007380757357
115,000115,30.554454859578875,-0.07813835536389499,0.05127450492150537,0.0083316068564745,-0.0007154157086630984,0.02525313951957758,0.12615495525298898,11.211973675197532,3.341099318569764,1.1409511291122765,29.907528872813838,7.557648775423013,-8.22106746357429,6.331191429502113,11.193735809569436
121,000121,-0.004678292195461955,-0.012939977657184987,-0.000924971298921272,9.848759714150358e-05,3.620398973401834e-05,6.215959820416082e-07,0.002656507774416977,0.5070983732201356,0.148954401720065,0.026336034410250803,6.444241085491516,1.2336000915048813,-0.00010608823264678289,0.0005238932217659443,0.0003912458506428227
129,000129,61.9541086023659,-0.004066114139062382,-0.0035300840803966257,-0.0008453189798028896,0.0022870268906127833,0.015396075760260199,0.12101993420582173,14.792423193570864,3.266205246146383,-0.39583614871166367,23.079973432737575,7.563545925872209,-0.9880298803082522,4.557317566849255,5.832242681500762
135,000135,41.107020802796995,-0.34824205779994105,0.0878050073054229,0.01216782222538702,-0.011466216487029569,0.0004196823451665738,-0.12977529023511464,4.955837710691109,1.7176571905327889,-0.06018617111472962,7.454940061463126,3.360331165599299,-5.003442352738715,-0.4929982505821187,2.4299840182010315
152,000152,92.68041871935661,0.8840265938917978,0.36533641685067986,-0.02630835416164357,-0.016965937975415988,0.005077162772695359,0.011783817426470587,24.83353677024345,4.610655647436526,-0.22014283362819198,37.74628387704518,10.07923255029786,-82.12273518232675,-72.63139408201158,5.598773461819279
154,000154,50.972059185616565,0.05788469904177458,0.012319981607954772,-0.0005977295071690924,2.9983270329052167e-05,0.03840093263975179,-0.027694345647196857,3.2853807377692297,1.0960140050983331,0.17825860613272293,9.457870390791383,2.743158425656883,-4.708259989813839,-2.132484570575401,1.507003321371392
157,000157,38.041513953457844,-0.43616200230636964,0.7149198146359884,0.019794311756193988,0.013912587117268234,0.10356545458261275,0.23053081049414498,10.541721547542943,3.1764308663435035,1.9878480244670118,28.172840883381575,7.842248601641905,-49.96119480784616,14.738202389510755,41.335944258142405
172,000172,39.2220132355082,0.20594377841609404,0.2906521059750849,-0.003392851629930447,0.001789138251184537,0.11540228241580398,0.13203790181344108,10.250031561543786,3.174816651260401,0.1810186481328156,29.440150686589732,9.415650108025213,-4.7674152623480115,6.089157986125273,7.491294161098227
186,000186,50.52661195632376,0.2035061771477887,-0.054036457825980676,0.006961900953564454,-0.006560266184413135,0.007100097259475724,-0.0481825622118911,6.290088666950413,2.12038360715989,0.3320233514972206,28.480765392702633,7.029384129250325,9.321839434508103,11.924920623504473,1.5611098187870558
204,000204,0.023313344763849785,-0.0492235426551537,-0.0013049466236994696,-0.0006002500880617681,-1.4152552273862124e-05,0.13232445978498217,0.2676265719387806,4.474401371728387,1.0014169356710574,0.013646363309551228,5.08023481389012,1.36979115505693,-0.05679547071824734,0.0075170034606060416,0.12448941769887158
243,000243,36.20056198361342,-0.4411380754843835,0.6999666806604381,0.01682172545097847,1.2677016476323356e-05,0.5160863508543478,0.4150113689818845,8.189671644592165,2.8827856064637785,2.8296436046797413,21.06208010220211,9.073708652037187,-14.036272003402097,62.888060589873376,64.08613388646943
250,000250,48.984336705800196,-0.11690776274757955,-0.05704175827348312,0.008230317300140268,-0.022656813866238235,0.0011398665731156832,0.1999555896521233,35.17067767205321,6.703783677628139,0.22027503068853072,29.0700742852037,11.872065797361055,-2.4222899646765614,2.1956287275151447,2.497632660392641
259,000259,64.03318578231206,-0.484961888909819,-0.012240050663317787,0.011097216479084035,-0.0019077049310890519,0.06896822931993114,-0.22897659115733715,2.376871876968366,1.4944172835405352,0.1295100665712331,16.00232754596538,3.9611245803449857,3.6034229041500723,8.174409166035103,3.144427933562263
262,000262,37.15956025574479,-0.22768925144265065,-0.017837713118621305,0.014427105393973062,-0.004044761188569282,0.018376087895762377,0.16669609098750635,11.52483127260392,3.1794362508926275,0.2779494494728845,22.67482993823924,8.679643681438726,-0.8093480196692039,2.4861864249896253,2.280602769296013
282,000282,42.230692080425385,-0.6965435357838793,0.00045662265059801476,0.005262627043092896,-0.004069206033568211,0.0157266008773124,-0.10371324249649042,20.758057284372875,7.48933525125422,0.391876804761569,37.46047302432591,15.548500879552881,-1.3382938325743934,4.9491951035661055,3.338642346257908
285,000285,58.10445177975887,-0.08982551517028314,-0.10336035488529699,-0.006267887657516115,-0.01468670856738266,0.08592991060450199,-0.16310224635938836,10.791499948260796,4.391583476218742,-0.8615671044252622,33.56577748825124,11.94163660255449,0.9349664079988833,24.649072976167485,19.331411551501592
327,000327,38.018259765221515,-0.13162064193780246,-0.022528636700896255,0.008881513184849654,8.001526280355023e-05,0.020334121360998478,0.0018984033087378642,4.446436619011141,1.3491339024913274,-0.04065067813824552,5.781963392025469,3.084255553809538,3.8095159990271052,11.218429430736101,2.521561139346817
347,000347,70.03620088533059,0.007379593634374197,-0.024272773926519373,-0.0004104506735059662,0.004244540805708251,0.01790710501259747,-0.12254589405166935,23.064252983159577,4.5777523221223,-0.7584095670621631,31.876499860861724,12.463224516973915,7.253844103925946,17.16762927066813,3.0528791338197023
369,000369,36.22483279933348,-0.1890690147818919,-0.013964878122431057,-0.0034235821169378284,-0.0010479586275545082,0.003454188097256108,-0.014205700271258077,3.892383390980911,1.345256481724263,-0.11018285787264367,6.415265826090414,3.114502429914199,-3.4707862656142017,0.3651586495463585,2.3095794357433843
374,000374,21.45394713075386,-0.04527749259052303,-0.8593032735051864,0.004118982468324322,-0.023719240733801723,0.05858114276175363,-0.5743539593762946,35.052526110425504,8.359822290445143,-2.3192592797239517,51.35641546322304,18.277206805668804,-23.572216673033253,4.677761187081717,25.728836212745012
