image_id,ego_pose_x,ego_pose_y,ego_pose_z,ego_pose_yaw,ego_pose_pitch,ego_pose_roll,speed_var,mean_jerk,max_jerk,st_jerk,mean_angular_acc,max_angular_acc,st_angular_acc,mean_lateral_acc,max_lateral_acc,st_lateral_acc
000004,63.3483203652047,-0.46362533588591137,-0.045823536859555467,-0.008928534618169597,-0.00316762714697889,-0.011566975814753895,0.0025770951382234467,0.0922596480571502,7.090512685390766,2.4891607263998234,-0.41829549167725366,20.698851110463877,7.173318188380236,-1.5177541541428192,2.063336173935987,1.8395195455528714
000005,41.05599676731815,9.897946969143334,0.14344722217181702,0.4540106126526661,-0.010539069891590154,0.028420771980136175,0.08171325478012871,-0.18073497745616307,4.226109676454224,1.6383271780559339,0.10877348497035265,10.208000543180543,4.582798476289782,-46.816495427078216,-18.872019115935693,13.926507730295308
000008,0.006439245184095133,-0.03154804005269715,0.012658588667574376,-0.000544468384873524,-0.00022500367865917772,-8.855219341599458e-05,3.1151471751455915e-07,-0.007611331007522491,0.7980572469294309,0.2269488208021247,0.027284566017625994,1.5343641120393718,0.5702911669283124,-0.00014942290884157775,0.0001827265297381271,0.00022182217944343477
000010,35.16427600584004,-0.7627295574001501,0.33251779133725884,-0.029870631958125914,-0.02052027250176773,-0.006322773786211555,0.12884333301292022,0.002508235395657246,4.327435859109531,1.9536704493518262,-0.0471010958691586,10.79258599852811,5.201362525865615,0.16047057508954332,1.6953762311482607,0.7979559656146823
000029,3.412163285257838,-0.11857602635990096,-0.035165447087669485,-0.09614483379602445,-0.0097181796107807,0.006076552048550363,0.18049701621799683,0.012637799637535812,3.7536075278621173,1.2002805359030884,-0.022114643540240786,7.159330484619275,2.158496293749019,0.36503042478265074,0.9581033231576134,0.3435863838053277
000039,75.80888575925273,0.2495704075277437,-0.24177277506326744,0.0029580473672861105,0.005481438862556256,0.004662224802164395,0.0017876258126036685,0.042050655586219406,15.413666394896742,2.7916559000410026,0.08300495912466907,17.057067329118663,7.186205760432952,0.19476461535216377,7.234046172791932,3.9501832427195613
000044,0.001222193753627618,-0.012421416210509382,-0.01217052470883342,-0.00019371380220294828,4.4731099731467804e-05,0.00010225185584414315,1.6088892548663673e-07,0.005232878206902754,0.289149231586897,0.11954668541918857,0.02969987254653212,1.9357729683917033,0.5558837455248405,-5.9350955160327445e-05,0.0005361523740534026,0.00024176925016816054
000045,41.040627011675845,0.4329856525707995,0.017489946259462916,0.04193477403455576,0.0014764347390997634,-0.007233529539378634,0.006431913214384402,0.0427750005296141,25.380180384568554,6.456980792535557,-1.2998511908869372,36.83166019177567,16.896568579249,-7.323099881799755,2.8626254605259494,3.230470945555989
000049,-0.013913272187222317,-0.004502304355612558,-0.016054536414402434,-0.00014288977006990416,-0.00022626820130621452,-6.986456621090721e-05,4.4558716742816483e-07,0.0008505186730265972,0.07711780124972005,0.030399298463124537,0.01772810461054628,1.1414012304385663,0.46800587027500773,-5.1888356327923116e-05,0.0005544690749574306,0.00036063275303098224
000052,35.00057051664537,0.3388609354121093,-0.07152061502449014,0.00946401189561517,0.002082925117569846,0.007996775814290384,0.0029300383280564794,-0.004490566068593252,2.829137615982975,1.0977792230583654,-0.3052739119675811,4.650680673905217,2.1418817481798285,2.258420441092864,5.76231155104285,1.9880012161880416
