,image_id,time,country_code,weather,road_type,road_condition,time_of_day,num_vehicles,longitude,latitude,solar_angle_elevation
25001,025001,1588940513.999397,1,2,0,0,0,18,11.593055243459467,48.14218953471981,56.02253116536
25002,025002,1614931258.001879,5,2,0,0,0,16,5.434849791716404,43.52076731679465,18.80300027020307
25003,025003,1589967160.108442,4,0,0,0,0,18,15.212936462226011,59.26911978002345,48.1418388370551
25004,025004,1590675997.448337,4,2,0,0,0,10,13.009036458040605,55.58341345986909,39.915016205639574
25005,025005,1622625763.560351,0,0,0,0,0,12,18.671765918657496,54.35217508878545,54.47912596604969
25006,025006,1618419299.22109,0,6,0,1,0,12,21.012444529969663,52.22900912238421,5.238861176008811
25007,025007,1587643406.113184,4,2,0,0,0,32,15.642240764557135,58.39262703333601,42.83189339419344
25008,025008,1620145815.330566,0,4,0,0,0,44,21.015082370385315,52.21777299241779,13.328368727168368
25009,025009,1623061949.331809,0,0,0,0,0,6,18.65123973699229,54.35215624083248,58.409474967937506
25010,025010,1600419544.226344,1,2,0,0,0,19,13.425727078442216,52.499115307900944,33.1140834721878
25011,025011,1590663200.777373,4,2,0,0,0,22,13.012261696667217,55.60535959201997,55.971175229016715
25012,025012,1597133127.885409,2,0,0,0,0,38,12.465546869069655,41.83178362985926,41.18128510093528
25013,025013,1587635831.330253,4,2,0,0,0,20,15.615092968353759,58.418422517308784,43.16348179706142
25014,025014,1588676713.330524,4,0,0,0,0,1,17.636030362851173,59.875603702126504,46.58771491117368
25015,025015,1599830057.999285,1,2,0,0,0,9,10.022777414107429,53.5479596386102,34.96449987992397
25016,025016,1605857383.218518,1,3,0,0,0,32,6.937865412800169,50.94208413699491,3.465839475171947
25017,025017,1590682689.222346,4,4,0,0,0,27,13.029229854331131,55.60645715666858,24.421544874327466
25018,025018,1622657178.889741,0,0,0,0,0,10,18.600003431033183,54.38394823032855,7.0413195737744445
25019,025019,1595409851.885764,2,0,0,0,0,27,9.180723898043496,45.48457543905471,53.76144313637256
25020,025020,1595586504.997411,2,6,0,0,0,20,9.223726669402337,45.48078436468887,61.19667432230705
25021,025021,1595854419.550089,2,0,0,0,0,49,9.126453061737063,45.46828994317097,58.37432746185655
25022,025022,1589182045.218781,4,2,0,0,0,2,17.635044541711252,59.85929626320871,35.28880213643836
25023,025023,1607435880.44101,1,2,0,0,0,13,8.826809393290548,53.072822916911434,6.576069318435074
25024,025024,1600196137.996654,1,3,0,0,2,17,13.36201245908809,52.497747849738715,-14.90342146894794
25025,025025,1597143989.669162,2,0,0,0,0,45,12.569409162652038,41.85246262980959,63.00234999639457
25026,025026,1622612849.997516,0,0,0,0,0,6,18.672008216081586,54.352395338837354,27.12997630167927
