luminance,contrast,saturation,sharpness,temperature,edge_density,entropy,image_id,image_path
0.4128824332108736,51.13216593460099,54.124510576251815,21.617685494103362,20.589379910986796,2.3153824817224264,7.12498423460001,6,single_frames_img/000006/camera_front_blur/000006_india_2021-04-28T08:08:31.883675Z.jpg
0.40764564023667016,45.135629897606314,35.903561705510505,14.660392779703328,6.0813685947797715,1.2175557485174644,6.52471116122244,12,single_frames_img/000012/camera_front_blur/000012_india_2021-04-18T16:05:06.225818Z.jpg
0.3973958655333465,41.59625379828175,20.631173955320634,18.918462213720797,32.994194862771394,1.1504622615093094,6.916355863822562,17,single_frames_img/000017/camera_front_blur/000017_india_2021-04-29T11:35:28.224242Z.jpg
0.3702578970038814,45.52074199797121,27.783542488166567,30.73404919339807,6.941610422759461,2.670290216415678,6.987137044578383,24,single_frames_img/000024/camera_front_blur/000024_india_2021-04-18T16:07:28.661539Z.jpg
0.30857093229502064,47.28607193452388,26.548990562021004,18.870551792816713,16.194887082879337,1.2506592776426724,6.872741955199526,25,single_frames_img/000025/camera_front_blur/000025_india_2021-04-18T15:54:33.448765Z.jpg
0.3668556440784843,39.69741984336171,21.899787161203214,27.996726864297315,27.907483841212592,1.7606309119224248,6.983869826032569,27,single_frames_img/000027/camera_front_blur/000027_india_2021-04-29T08:10:18.109947Z.jpg
0.4069972447882422,44.92761043254502,36.76730507917085,24.20876793707822,2.4998059605583403,1.7009956530828303,7.029757199573459,32,single_frames_img/000032/camera_front_blur/000032_india_2021-04-18T17:06:28.888767Z.jpg
0.2958830205391145,50.00477396304909,23.750274858842662,17.449840835721094,7.840169761484631,1.0275237627636151,6.931311177576158,33,single_frames_img/000033/camera_front_blur/000033_golf_2021-04-26T09:08:36.002817Z.jpg
0.362334897135201,41.09359048183858,19.077349090148907,28.720334901289874,26.311938441818555,2.907394625856342,6.983203377775436,36,single_frames_img/000036/camera_front_blur/000036_india_2021-04-24T11:44:24.330623Z.jpg
0.3989277748156899,45.26482470086015,22.340076984449677,27.68596136304358,6.910750701344093,2.513270060260374,6.952982881866341,37,single_frames_img/000037/camera_front_blur/000037_golf_2021-05-04T14:48:59.667930Z.jpg
0.37890692631779566,43.45758725587279,22.679712252878765,41.76743956747921,9.728796953691168,3.927093362344746,6.903083211588394,43,single_frames_img/000043/camera_front_blur/000043_india_2021-04-15T13:41:08.112195Z.jpg
0.3400978383064068,48.365877510132485,21.33846990529417,54.16235227353731,15.27997737083994,5.375823617578692,6.921732930026254,68,single_frames_img/000068/camera_front_blur/000068_india_2021-04-20T16:26:40.885187Z.jpg
