,image_id,focal_length_x,focal_length_y,principle_point_x,pose_x,pose_y,pose_yaw,pose_pitch,pose_roll,horizontal_fov,vertical_fov
45001,045001,1858.597086427252,1858.597086427252,1924.42584741907,2.029652670668384,1.133153905263153,-1.5481785083094486,0.042104190812269744,-1.5829092444598964,121.4569399168275,67.46593912807965
45002,045002,1863.741408936456,1863.741408936456,1907.013643152467,2.005329759075146,1.11944171485232,-1.5887481757638633,-0.014656299128578557,-1.575956084520097,120.9702880538638,67.1682674453265
45003,045003,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.569392313614426,0.013692241791982286,-1.5651287137304093,120.0310462140434,66.95362481129119
45004,045004,1846.470459745119,1846.470459745119,1934.237294246353,2.053116246097614,1.126073558516028,-1.5532465545489462,0.04239655825563713,-1.585496144359086,121.8482000805993,67.76262613512169
45005,045005,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5922332470746603,-0.014668153580254308,-1.5759355608146708,121.1604837134374,67.28731745081727
45006,045006,1857.479804288565,1857.479804288565,1922.888630990956,2.004635553476707,1.146133774946981,-1.558016415459667,-0.0031506953783180715,-1.5647864995029954,120.7571865009013,67.36403230763489
45007,045007,1846.470459745119,1846.470459745119,1934.237294246353,2.053116246097614,1.126073558516028,-1.5532465545489462,0.04239655825563713,-1.585496144359086,121.8482000805993,67.76262613512169
45008,045008,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.5646779031491849,0.02956119474784027,-1.5405950950370737,120.581700743319,67.21490441580156
45009,045009,1842.404839758716,1842.404839758716,1934.754952608012,2.049676593409205,1.12962535674074,-1.5282289359939825,0.030133228316926594,-1.5689091484340498,121.8558717032652,67.74032599935602
45010,045010,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5922332470746603,-0.014668153580254308,-1.5759355608146708,121.1604837134374,67.28731745081727
45011,045011,1842.404839758716,1842.404839758716,1934.754952608012,2.047493806442693,1.128173733560131,-1.5412444667550063,0.030238908236011552,-1.5662469692397305,121.8558717032652,67.74032599935602
45012,045012,1863.741408936456,1863.741408936456,1907.013643152467,2.005329759075146,1.11944171485232,-1.5887481757638633,-0.014656299128578557,-1.575956084520097,120.9702880538638,67.1682674453265
45013,045013,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.5713373051013404,-0.016291966292714507,-1.5688222502099622,119.4299449008713,66.58945770112874
45014,045014,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.56293139392435,0.02955107472663299,-1.5440339176877833,120.581700743319,67.21490441580156
45015,045015,1860.564880874244,1860.564880874244,1915.277656000934,2.031375676321548,1.096924474809985,-1.572197634012666,7.307615744461239e-05,-1.5680679276620353,120.4121940536434,67.18210949757325
45016,045016,1842.404839758716,1842.404839758716,1934.754952608012,2.047493806442693,1.128173733560131,-1.5412444667550063,0.030238908236011552,-1.5662469692397305,121.8558717032652,67.74032599935602
45017,045017,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.569392313614426,0.013692241791982286,-1.5651287137304093,120.0310462140434,66.95362481129119
45018,045018,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.5676469090071028,0.013673190861190706,-1.5633595192911118,120.0310462140434,66.95362481129119
45019,045019,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.5713373051013404,-0.016291966292714507,-1.5688222502099622,119.4299449008713,66.58945770112874
45020,045020,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.5676469090071028,0.013673190861190706,-1.5633595192911118,120.0310462140434,66.95362481129119
45021,045021,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5922332210785368,-0.014674245860053241,-1.5741902425771948,121.1604837134374,67.28731745081727
45022,045022,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.5676469090071028,0.013673190861190706,-1.5633595192911118,120.0310462140434,66.95362481129119
45023,045023,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5992152520022311,-0.014697582001379522,-1.57408770834131,121.1604837134374,67.28731745081727
45024,045024,1857.479804288565,1857.479804288565,1922.888630990956,2.004635553476707,1.146133774946981,-1.558016415459667,-0.0031506953783180715,-1.5647864995029954,120.7571865009013,67.36403230763489
45025,045025,1846.470459745119,1846.470459745119,1934.237294246353,2.053116246097614,1.126073558516028,-1.5532465545489462,0.04239655825563713,-1.585496144359086,121.8482000805993,67.76262613512169
45026,045026,1842.404839758716,1842.404839758716,1934.754952608012,2.047493806442693,1.128173733560131,-1.5412444667550063,0.030238908236011552,-1.5662469692397305,121.8558717032652,67.74032599935602
45027,045027,1863.334264630649,1863.334264630649,1907.62696303471,2.015970272322051,1.131092790341723,-1.5225925316185862,0.015377765957622191,-1.5681989866297787,121.100845132532,67.24295811544353
45028,045028,1857.479804288565,1857.479804288565,1922.888630990956,2.004635553476707,1.146133774946981,-1.558016415459667,-0.0031506953783180715,-1.5647864995029954,120.7571865009013,67.36403230763489
45029,045029,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.5713373051013404,-0.016291966292714507,-1.5688222502099622,119.4299449008713,66.58945770112874
45030,045030,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.5676468490155226,0.013682329143988894,-1.5651048237980518,120.0310462140434,66.95362481129119
45031,045031,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5904877533289208,-0.014659161626945269,-1.5759611552265513,121.1604837134374,67.28731745081727
45032,045032,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.5676469090071028,0.013673190861190706,-1.5633595192911118,120.0310462140434,66.95362481129119
45033,045033,1842.404839758716,1842.404839758716,1934.754952608012,2.049676593409205,1.12962535674074,-1.5282289359939825,0.030133228316926594,-1.5689091484340498,121.8558717032652,67.74032599935602
45034,045034,1860.44342061537,1860.44342061537,1931.800446368316,2.014037351924079,1.128847994220851,-1.5657787946070796,0.024763195053972537,-1.5905180797729668,121.0847164834004,67.28639589561944
45035,045035,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.569591747497633,-0.01629538688615913,-1.5688506905097992,119.4299449008713,66.58945770112874
45036,045036,1863.334264630649,1863.334264630649,1907.62696303471,2.015970272322051,1.131092790341723,-1.5225925316185862,0.015377765957622191,-1.5681989866297787,121.100845132532,67.24295811544353
45037,045037,1863.741408936456,1863.741408936456,1907.013643152467,2.00447886760607,1.102109518675779,-1.520610887543998,0.0164292314171461,-1.5728052951803733,120.9702880538638,67.1682674453265
45038,045038,1847.919204237398,1847.919204237398,1921.263788490785,2.044438354629837,1.124371377834915,-1.56190282940682,0.01794578342158031,-1.5327716213215807,121.2376221304691,67.59771650670672
45039,045039,1863.741408936456,1863.741408936456,1907.013643152467,2.00447886760607,1.102109518675779,-1.5188653261385996,0.01643271269900077,-1.5727766151929443,120.9702880538638,67.1682674453265
45040,045040,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.5713373051013404,-0.016291966292714507,-1.5688222502099622,119.4299449008713,66.58945770112874
45041,045041,1857.479804288565,1857.479804288565,1922.888630990956,2.004635553476707,1.146133774946981,-1.558016415459667,-0.0031506953783180715,-1.5647864995029954,120.7571865009013,67.36403230763489
45042,045042,1860.44342061537,1860.44342061537,1931.800446368316,2.014037351924079,1.128847994220851,-1.5657787946070796,0.024763195053972537,-1.5905180797729668,121.0847164834004,67.28639589561944
45043,045043,1842.404839758716,1842.404839758716,1934.754952608012,2.049676593409205,1.12962535674074,-1.5282289359939825,0.030133228316926594,-1.5689091484340498,121.8558717032652,67.74032599935602
45044,045044,1842.404839758716,1842.404839758716,1934.754952608012,2.049676593409205,1.12962535674074,-1.5282289359939825,0.030133228316926594,-1.5689091484340498,121.8558717032652,67.74032599935602
45045,045045,1863.334264630649,1863.334264630649,1907.62696303471,2.015970272322051,1.131092790341723,-1.5225925316185862,0.015377765957622191,-1.5681989866297787,121.100845132532,67.24295811544353
45046,045046,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.569591747497633,-0.01629538688615913,-1.5688506905097992,119.4299449008713,66.58945770112874
45047,045047,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.5646779031491849,0.02956119474784027,-1.5405950950370737,120.581700743319,67.21490441580156
45048,045048,1863.741408936456,1863.741408936456,1907.013643152467,2.00447886760607,1.102109518675779,-1.5188653261385996,0.01643271269900077,-1.5727766151929443,120.9702880538638,67.1682674453265
45049,045049,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.5646779031491849,0.02956119474784027,-1.5405950950370737,120.581700743319,67.21490441580156
45050,045050,1866.254649589019,1866.254649589019,1919.254029415608,2.022382969590999,1.130147879676854,-1.5700586556197347,0.014603913747234055,-1.5640112962393267,120.0310462140434,66.95362481129119
45051,045051,1842.404839758716,1842.404839758716,1934.754952608012,2.047493806442693,1.128173733560131,-1.5412444667550063,0.030238908236011552,-1.5662469692397305,121.8558717032652,67.74032599935602
45052,045052,1863.741408936456,1863.741408936456,1907.013643152467,2.00447886760607,1.102109518675779,-1.5188653261385996,0.01643271269900077,-1.5727766151929443,120.9702880538638,67.1682674453265
45053,045053,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.5646779031491849,0.02956119474784027,-1.5405950950370737,120.581700743319,67.21490441580156
45054,045054,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.569591747497633,-0.01629538688615913,-1.5688506905097992,119.4299449008713,66.58945770112874
45055,045055,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.5646779031491849,0.02956119474784027,-1.5405950950370737,120.581700743319,67.21490441580156
45056,045056,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.569392313614426,0.013692241791982286,-1.5651287137304093,120.0310462140434,66.95362481129119
45057,045057,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5922332470746603,-0.014668153580254308,-1.5759355608146708,121.1604837134374,67.28731745081727
45058,045058,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.569392313614426,0.013692241791982286,-1.5651287137304093,120.0310462140434,66.95362481129119
45059,045059,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.5646779031491849,0.02956119474784027,-1.5405950950370737,120.581700743319,67.21490441580156
45060,045060,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.5713373051013404,-0.016291966292714507,-1.5688222502099622,119.4299449008713,66.58945770112874
45061,045061,1863.741408936456,1863.741408936456,1907.013643152467,2.00447886760607,1.102109518675779,-1.520610887543998,0.0164292314171461,-1.5728052951803733,120.9702880538638,67.1682674453265
45062,045062,1858.597086427252,1858.597086427252,1924.42584741907,2.029652670668384,1.133153905263153,-1.5481785083094486,0.042104190812269744,-1.5829092444598964,121.4569399168275,67.46593912807965
45063,045063,1847.919204237398,1847.919204237398,1921.263788490785,2.044438354629837,1.124371377834915,-1.560158957252722,0.017867231154737557,-1.5309950989703125,121.2376221304691,67.59771650670672
45064,045064,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.5713373051013404,-0.016291966292714507,-1.5688222502099622,119.4299449008713,66.58945770112874
45065,045065,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.569591747497633,-0.01629538688615913,-1.5688506905097992,119.4299449008713,66.58945770112874
45066,045066,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5922332210785368,-0.014674245860053241,-1.5741902425771948,121.1604837134374,67.28731745081727
45067,045067,1863.334264630649,1863.334264630649,1907.62696303471,2.015970272322051,1.131092790341723,-1.5225925316185862,0.015377765957622191,-1.5681989866297787,121.100845132532,67.24295811544353
45068,045068,1857.479804288565,1857.479804288565,1922.888630990956,2.004635553476707,1.146133774946981,-1.558016415459667,-0.0031506953783180715,-1.5647864995029954,120.7571865009013,67.36403230763489
45069,045069,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.5646779031491849,0.02956119474784027,-1.5405950950370737,120.581700743319,67.21490441580156
45070,045070,1842.404839758716,1842.404839758716,1934.754952608012,2.047493806442693,1.128173733560131,-1.5412444667550063,0.030238908236011552,-1.5662469692397305,121.8558717032652,67.74032599935602
45071,045071,1863.741408936456,1863.741408936456,1907.013643152467,2.00447886760607,1.102109518675779,-1.520610887543998,0.0164292314171461,-1.5728052951803733,120.9702880538638,67.1682674453265
45072,045072,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.569392313614426,0.013692241791982286,-1.5651287137304093,120.0310462140434,66.95362481129119
45073,045073,1863.741408936456,1863.741408936456,1907.013643152467,2.005329759075146,1.11944171485232,-1.5887481941415185,-0.014653253011738941,-1.5777014108444942,120.9702880538638,67.1682674453265
45074,045074,1863.741408936456,1863.741408936456,1907.013643152467,2.00447886760607,1.102109518675779,-1.520610887543998,0.0164292314171461,-1.5728052951803733,120.9702880538638,67.1682674453265
45075,045075,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.569392313614426,0.013692241791982286,-1.5651287137304093,120.0310462140434,66.95362481129119
45076,045076,1866.254649589019,1866.254649589019,1919.254029415608,2.023073685447837,1.129930671152837,-1.5676468490155226,0.013682329143988894,-1.5651048237980518,120.0310462140434,66.95362481129119
45077,045077,1863.741408936456,1863.741408936456,1907.013643152467,2.00447886760607,1.102109518675779,-1.5188653261385996,0.01643271269900077,-1.5727766151929443,120.9702880538638,67.1682674453265
45078,045078,1859.746969636308,1859.746969636308,1914.204755444865,2.009231466004983,1.136123277061316,-1.5646779031491849,0.02956119474784027,-1.5405950950370737,120.581700743319,67.21490441580156
45079,045079,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5922332470746603,-0.014668153580254308,-1.5759355608146708,121.1604837134374,67.28731745081727
45080,045080,1842.404839758716,1842.404839758716,1934.754952608012,2.047493806442693,1.128173733560131,-1.5412444667550063,0.030238908236011552,-1.5662469692397305,121.8558717032652,67.74032599935602
45081,045081,1880.974214387733,1880.974214387733,1915.779220181504,1.977851236897697,1.100166968750412,-1.569591747497633,-0.01629538688615913,-1.5688506905097992,119.4299449008713,66.58945770112874
45082,045082,1863.741408936456,1863.741408936456,1907.013643152467,2.005329759075146,1.11944171485232,-1.5887481941415185,-0.014653253011738941,-1.5777014108444942,120.9702880538638,67.1682674453265
45083,045083,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5922332470746603,-0.014668153580254308,-1.5759355608146708,121.1604837134374,67.28731745081727
45084,045084,1857.34965296426,1857.34965296426,1917.924623722001,2.015306616523902,1.125060013269004,-1.5904877533289208,-0.014659161626945269,-1.5759611552265513,121.1604837134374,67.28731745081727
45085,045085,1846.470459745119,1846.470459745119,1934.237294246353,2.053116246097614,1.126073558516028,-1.5532465545489462,0.04239655825563713,-1.585496144359086,121.8482000805993,67.76262613512169
