,image_id,time,country_code,weather,road_type,road_condition,time_of_day,num_vehicles,longitude,latitude,solar_angle_elevation
45001,045001,1595767707.670692,2,2,0,0,0,37,9.214721170605028,45.47455690507478,59.086197868075686
45002,045002,1603111075.217698,1,4,0,0,0,19,9.74587981825826,52.37303938467714,24.23153647368828
45003,045003,1618655658.330722,0,4,0,0,0,35,20.980576444416933,52.2363645933827,48.564248430899134
45004,045004,1586337768.663066,1,0,0,0,0,6,11.570576619147436,48.19157117340174,42.86174528139787
45005,045005,1607511620.671043,1,2,0,0,0,19,8.79979941635084,53.06980385652393,13.977121559291632
45006,045006,1622890369.997811,0,0,0,0,0,16,18.785701335897606,54.08911688237175,58.51752245337886
45007,045007,1588927363.891575,1,2,0,0,0,4,11.523813593475223,48.19628562369159,46.905381939622025
45008,045008,1619719134.779295,0,3,0,0,1,11,20.989494870604233,52.23123534238066,-0.1453355937041323
45009,045009,1587645145.107137,4,2,0,0,0,5,15.621251024295821,58.41459009134224,41.08930311530257
45010,045010,1607432991.226535,1,2,0,0,0,3,8.842767497107985,53.072212737320065,10.351528842369262
45011,045011,1589880574.110729,4,2,0,0,0,2,15.200021820603272,59.30190060134505,47.73734185276235
45012,045012,1603093200.444368,1,2,0,0,0,2,8.643626652481906,50.10973847988976,14.329514812821955
45013,045013,1618962540.442078,0,3,0,1,2,1,19.962308918922464,50.013253067854315,-25.89914356800614
45014,045014,1618830946.773147,0,2,0,0,0,53,20.980057703730985,52.26232793395755,48.45852105306319
45015,045015,1612445994.887788,4,0,0,2,0,4,17.154613958116393,60.676032827790465,7.6146231623218625
45016,045016,1588833241.779951,4,0,0,0,0,4,17.65839735613202,59.86759800859901,28.157288877018786
45017,045017,1618428412.774576,0,6,0,1,2,1,20.89913118613232,52.2631257295216,-15.610122586749853
45018,045018,1619458752.997368,0,3,0,0,0,10,20.987346976028757,52.26919294499553,1.7120060606008138
45019,045019,1618880937.445246,0,4,0,0,2,1,19.983487289134924,50.07174196873321,-20.28284355941895
45020,045020,1619264474.994027,0,2,0,0,0,16,20.98760913447971,52.24893052149108,48.70839492157164
45021,045021,1605609993.782001,1,4,0,0,0,22,6.827426940657953,50.914798964337386,19.530872618848846
45022,045022,1620143524.108411,0,4,0,0,0,20,20.956169070061755,52.23814050558651,19.117511516361844
45023,045023,1607684118.111552,1,2,0,0,0,4,8.797714782954616,53.07673916092817,13.734367256094629
45024,045024,1622628680.776903,0,2,0,0,0,23,18.59560886777961,54.38136413378254,57.34334943644199
45025,045025,1588066087.223808,1,4,0,0,0,54,11.573401812142622,48.10804423283523,50.21314495913475
45026,045026,1589917466.219088,4,4,0,0,1,8,15.227372872397465,59.26672928537826,-1.2210814426663887
45027,045027,1590674176.552291,4,2,0,0,0,14,12.99391403398278,55.59670422092551,43.720380818205086
45028,045028,1622881123.442795,0,0,0,0,0,12,19.347379142499776,53.92133066044681,48.751628938557865
45029,045029,1619033053.891947,0,3,0,0,2,20,19.946456445372892,50.05319200429108,-14.42383167206188
45030,045030,1618901907.113136,0,2,0,0,0,13,21.02015215004376,52.173684676335775,30.85291442528017
45031,045031,1604240221.7809,1,4,0,1,0,14,7.006728282506974,51.455755263156206,12.905225349469376
45032,045032,1619265638.114129,0,2,0,0,0,8,20.953215186604098,52.227541358458964,47.35903538774122
45033,045033,1587725342.222124,4,4,0,0,0,16,15.611403050668585,58.41841456083945,44.81941258798886
45034,045034,1602669189.778383,1,6,0,0,0,2,8.643632118985886,50.110287128795214,28.95618337289836
45035,045035,1619121185.226435,0,3,0,0,2,8,19.93484916024764,50.04974271078594,-17.48389804197153
45036,045036,1590578108.669613,4,4,0,0,0,12,13.023789378326194,55.60833692439869,55.84201377509535
45037,045037,1597070697.892121,2,0,0,0,0,7,12.479369523977795,41.86929641455606,37.96372574927428
45038,045038,1610104884.11053,4,2,0,2,0,14,20.223292215288804,63.82170924105011,3.9945471822532
45039,045039,1595407264.442507,2,0,0,0,0,46,9.223620447449319,45.48522198453651,47.14812257635578
45040,045040,1618952848.113058,0,3,0,1,2,20,19.977246779675966,50.01749251437149,-24.67805742561349
45041,045041,1622292829.998918,0,2,0,0,0,15,18.601989848394673,54.38608505491087,49.214733568719836
45042,045042,1601976849.89323,1,4,1,1,0,13,13.727188330412744,51.01582356327866,31.01002971762602
45043,045043,1587645481.112502,4,4,0,0,0,6,15.610060610218394,58.40672067766669,40.67778653741306
45044,045044,1587650267.888153,4,4,0,0,0,16,15.65280646557844,58.39887549109141,33.40539545883231
45045,045045,1590560936.446933,4,0,0,0,0,5,12.994253816697729,55.60333223531147,29.30353867023475
45046,045046,1619049650.218606,0,3,0,0,2,6,19.936687999973817,50.050199774306165,-25.24580184745841
45047,045047,1619681371.216619,0,4,0,0,0,17,21.07469959544148,52.247050314982104,37.78653930116803
45048,045048,1595570512.112976,2,6,0,1,0,3,9.23526260500291,45.510708501760796,19.35115428515809
45049,045049,1619679190.780664,0,4,0,0,0,32,21.013909541485933,52.24075394832603,32.64952719027712
45050,045050,1614927943.113947,5,2,0,0,0,2,5.421244575616873,43.53649079006389,9.514985958598643
45051,045051,1588929856.111639,4,2,0,0,0,1,17.630929121403653,59.85197395307837,45.01718905476601
45052,045052,1592994005.445419,4,0,0,0,0,15,17.688865695431772,59.858056002857616,53.11054519520006
45053,045053,1619689281.218953,0,2,0,0,0,25,21.02886556072816,52.240862626452696,51.07164590101233
45054,045054,1619117727.55086,0,3,0,0,2,12,19.96920690104103,50.015081354190414,-10.522813757048638
45055,045055,1619248120.113869,0,2,0,0,0,24,20.99695396980279,52.236101330911396,33.40425363102805
45056,045056,1618411129.44911,0,6,0,1,0,13,21.035884023101197,52.253875908497335,25.62668878676527
45057,045057,1607166294.550988,1,2,0,0,0,16,7.463611947057175,51.51163934877054,15.950104734916806
45058,045058,1618497215.999463,0,6,0,1,0,31,21.013828288903927,52.22615010944733,26.62432748520071
45059,045059,1619084482.774316,0,2,0,0,0,26,21.039629822399064,52.25081709208435,48.82837453633711
45060,045060,1618957252.335834,0,3,0,0,2,4,19.96188454701559,50.06626281888543,-27.63889526636713
45061,045061,1597071681.775478,2,0,0,0,0,6,12.474897246663375,41.81488874868438,34.893979214234214
45062,045062,1595677188.225476,2,0,0,0,0,40,9.197780821727811,45.497867581942245,63.819967994198024
45063,045063,1611234249.66702,4,7,0,2,0,9,20.9738479765201,64.75101606880655,1.9418240209070774
45064,045064,1619038406.660813,0,3,0,0,2,8,19.90970639298811,50.06925425224734,-23.319290806766503
45065,045065,1620039371.332771,0,2,0,0,0,3,19.90729488641216,50.086612267484924,55.65460324305147
45066,045066,1605648721.554556,1,4,0,0,2,2,7.04727595894093,50.89347553564966,-52.35081911516585
45067,045067,1590660755.439467,4,2,0,0,0,17,12.987578986288739,55.58141158081237,54.62634010416748
45068,045068,1622571028.110955,0,2,0,0,0,4,18.614280783573705,54.36987794675714,6.407801318573021
45069,045069,1619155069.223765,0,2,0,0,0,10,20.930272280505083,52.223535740646675,16.553282644520053
45070,045070,1588941808.775722,4,2,0,0,0,15,17.648362514779507,59.86288704523114,42.62484850408697
45071,045071,1597220750.225117,2,0,0,0,0,12,12.384778762528686,41.95443786045113,44.36363455980828
45072,045072,1618498335.218637,0,6,0,1,0,32,21.01078176097784,52.201727869990634,23.857360977858633
45073,045073,1600431903.772681,1,2,0,0,0,7,13.437239376062061,52.5000824053876,35.91167157579259
45074,045074,1597698307.886756,2,4,0,0,2,1,12.38248325061496,41.94858955821741,-27.727098440979475
45075,045075,1618398678.333912,0,6,0,1,0,14,21.003576809309617,52.259153588256915,46.909362258240975
45076,045076,1618938636.661871,0,2,0,0,0,9,21.034810359744714,52.2509474715184,4.324901012783428
45077,045077,1595340540.10664,2,0,0,0,0,43,9.183600178460232,45.49604902068813,48.731065055623255
45078,045078,1619005867.224664,0,2,0,0,0,15,20.93739693627907,52.22535355154949,47.14728555275102
45079,045079,1606135151.995971,1,2,0,0,0,35,7.036423051711376,50.93097932633377,16.359349473342746
45080,045080,1588916242.774721,4,2,0,0,0,10,17.65942855690403,59.849946866735586,21.32942582919442
45081,045081,1619134163.332326,0,3,0,0,2,8,19.980507701137842,50.06150434894546,-26.095456540280253
45082,045082,1600501862.671184,1,4,0,0,0,25,13.387314965903434,52.55997517463192,25.386084058763558
45083,045083,1607435263.997433,1,2,0,0,0,21,8.820151068496232,53.081023826808405,7.517125676647751
45084,045084,1603884503.329938,1,2,0,0,0,9,7.014868921280776,51.452343642529165,25.01227356392917
45085,045085,1588841240.999537,1,0,0,0,0,32,11.565102128330635,48.281577834324594,47.36832990202932
45086,045086,1588972216.772609,4,4,0,0,2,1,17.609347950982414,59.85527840436057,-10.070783652347032
45087,045087,1619264205.8893,0,2,0,0,0,12,20.992330062636768,52.24737920490372,49.01711012809803
45088,045088,1620977222.775095,0,2,0,0,0,8,18.54695639171112,54.48952649827642,38.65273102296052
45089,045089,1618828901.330012,0,2,0,0,0,18,21.005083159500067,52.21940616045617,49.2588242051426
45090,045090,1618480721.00124,0,6,0,0,0,3,19.960764366322184,50.053551221465085,49.11282321627347
45091,045091,1590577134.554604,4,4,0,0,0,12,12.998156709397758,55.600641926034605,55.86772946108534
45092,045092,1588833990.223101,4,0,0,0,0,5,17.629499584336504,59.86025830699042,29.59367081744091
45093,045093,1593206742.997896,4,1,0,0,1,11,17.647845191605583,59.85632042541427,-4.88076848322352
45094,045094,1614943979.105626,5,2,0,0,0,5,5.3623732416303955,43.36179113008855,40.8231493805646
45095,045095,1589182825.996126,4,0,0,0,0,10,17.63078125382928,59.85614732283837,36.754637520255244
45096,045096,1601987777.333723,1,2,0,0,0,20,13.755017552688365,51.062147405212,29.174367534558925
45097,045097,1602228184.439746,1,6,0,1,0,14,8.667100328996314,50.156182553763685,14.845308273566218
45098,045098,1618821733.780042,0,2,0,0,0,16,21.026729691025245,52.199787909188366,43.31755616446907
45099,045099,1605512029.667036,1,2,0,0,0,16,6.947640881166832,50.941999851795146,4.85525597068721
45100,045100,1614931570.4405,5,2,0,0,0,5,5.4297501455130925,43.53209708419099,19.602114855873126
45101,045101,1590677650.108517,4,4,0,0,0,49,13.027179705317163,55.60790594067023,36.14999157874768
45102,045102,1602704751.335045,1,6,0,1,2,20,8.640526081910549,50.120832033253734,-30.83632450030504
45103,045103,1614931819.111341,5,2,0,0,0,3,5.431440756193184,43.53160159545066,20.233489321590483
45104,045104,1588062582.782392,1,4,0,0,0,14,11.565256371965733,48.19283076070741,42.672540371777735
45105,045105,1619124199.331914,0,3,0,0,2,6,19.972851112890584,50.08108695660309,-22.23406388599399
45106,045106,1589903789.440604,4,4,0,0,0,3,15.196080250918008,59.2631416005507,24.813224550871894
45107,045107,1618827853.55226,0,2,0,0,0,8,20.98149277873888,52.25020223978272,49.17597618536861
45108,045108,1619076199.112046,0,4,0,1,0,21,21.09943698704219,52.24786769376941,34.90857833311736
