,image_id,pose_x,pose_y,pose_yaw,pose_pitch,pose_roll,speed_var,mean_jerk,max_jerk,st_jerk,mean_angular_acc,max_angular_acc,st_angular_acc,mean_lateral_acc,max_lateral_acc,st_lateral_acc
6,000006,9.23044917539337,0.02584875085357198,-0.00016471920849145524,-0.0002915126801733522,0.0018413099287653374,0.0037347503706525427,0.024448127315925067,3.300236578823555,0.7886052747350174,0.13072456560828655,5.603331271776583,1.595292345566096,-0.0010550107765470397,0.007814589700980491,0.0035901167114944037
12,000012,9.244387953682578,0.012810111484820004,0.09644501381507216,0.00039566970409815025,-0.0070720585518251455,0.8675610293545446,-0.31766339430923474,7.838061792168831,3.769815895473473,-0.8485671374356387,37.36169119379313,12.708231894816514,-24.93036816686181,-9.220296074436574,17.426271150707855
17,000017,22.82486281346511,0.10727474288095004,-0.0545081520328812,-0.0035814539668613033,-0.0035593060859206733,0.12383977806163883,-0.10998152634265881,18.619740077812274,4.254958900974585,0.7007803829539024,25.14245368001742,9.901533393361792,5.059556944749306,14.407783418405621,4.168588451217707
24,000024,-0.004287137696866578,-0.0030867161129421467,0.00046647996872257964,1.4711170595054767e-05,2.2119410002812188e-05,1.151104248813956e-07,0.012552941997170362,0.6364846938724837,0.12683295915024706,0.07834749568952555,3.393283213115621,0.591538117160444,-9.302903352865212e-06,2.6475424963745607e-05,2.6827926527851565e-05
25,000025,7.882439983401132,0.03468004078176289,0.006136765940774371,-0.008216231387749042,-0.0021980047609701254,0.1226934784972261,0.01932609723508957,2.876840855913017,0.6967640852751589,-0.11185698628649214,3.6135602595643657,1.3838572563496603,-0.08712620401872953,0.13450366379691112,0.12125146315271611
27,000027,77.77930932773876,0.11548804875664953,0.031643419647530216,0.001535795134220867,-0.005606776470710511,0.048937999597332936,0.05447215359932649,12.13192916072814,3.4020434904587913,-0.030906748562802393,23.837046299280825,8.019814828915912,-5.231462562461292,2.4257655720380207,5.774612338328144
32,000032,0.4263664539545314,0.015350044861315453,-0.014710576117842086,-0.004424556561457698,0.0015658975067621463,0.4195430910867506,0.040514954962373284,5.717864058282775,1.5600286312228024,0.1507889117798599,12.076668562026953,3.744345654365821,1.7242359407024948,8.646270349331171,2.323910847823425
33,000033,0.0544900875820849,-0.010441981269264223,0.0006279925051969408,-1.6901249846705095e-05,2.5543382093040346e-05,8.534134271011577e-08,0.0022725560903193893,0.22616648573169165,0.04505977017800417,-0.024762866659526924,1.1914296880757236,0.4921530614445407,-2.2672883341211713e-05,0.00010653839231987888,6.205880453697284e-05
36,000036,45.680740041294996,-0.05642812117430896,-0.04872697578209386,0.0011734744559340703,0.03672393866021714,0.013318064409933853,-0.061892585785396165,5.769321026209105,1.5494228146608222,-0.6306883229187278,16.29717705463376,5.773491020633563,64.0991849592563,80.64212353356568,18.08956413620135
37,000037,47.67260898742642,-0.043746861923330826,0.010445766334471631,-0.009546014894943439,-0.0027447071570272322,0.000894293441985725,-0.07922628915288418,4.893056499689522,1.6402581539641248,0.25663821520230234,17.90851971660798,5.2039678612990405,-3.2382521619957503,7.068319338458165,4.1647915381512925
